domainid	n	non_zero_counts	min_count	max_count	mean	stddev	kurtosis	skew	ks_test_statistic	ks_test_pvalue	norm_log_statistic	norm_log_pvalue	norm_sqrt_statistic	norm_sqrt_pvalue	norm_cbrt_statistic	norm_cbrt_pvalue	norm_yeojohnson_statistic	norm_yeojohnson_pvalue	yeojohnson_lmbda
PF14214	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14215	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14216	7059	431	0	3	0.064598	0.260369	18.844438	4.200381	0.536909	0.000100	0.538635	0.000100	0.539088	0.000100	0.539382	0.000100	0.539576	0.000100	-22.861982
PF14222	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14223	7059	3	0	2	0.000567	0.029149	3524.722642	57.140992	0.507329	0.000100	0.507589	0.000100	0.507681	0.000100	0.507748	0.000100	0.507800	0.000100	-90.526417
PF14225	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14226	7059	2786	0	11	0.578552	0.941947	13.098066	2.788708	0.335774	0.000100	0.375669	0.000100	0.382450	0.000100	0.390256	0.000100	0.393250	0.000100	-1.728434
PF14228	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14231	7059	468	0	5	0.079473	0.318574	26.087821	4.612197	0.532194	0.000100	0.536277	0.000100	0.537386	0.000100	0.538189	0.000100	0.538756	0.000100	-19.528843
PF14232	7059	468	0	5	0.079898	0.320464	25.902782	4.608533	0.532138	0.000100	0.536239	0.000100	0.537363	0.000100	0.538178	0.000100	0.538756	0.000100	-19.463335
PF14234	7059	614	0	4	0.104689	0.366008	18.726305	4.027360	0.525583	0.000100	0.530992	0.000100	0.532422	0.000100	0.533481	0.000100	0.534218	0.000100	-14.877961
PF14237	7059	1588	0	17	0.295368	0.725075	84.490805	6.352828	0.433157	0.000100	0.468573	0.000100	0.472265	0.000100	0.477114	0.000100	0.479985	0.000100	-5.094738
PF14240	7059	488	0	8	0.126788	0.580107	47.814551	6.318343	0.517366	0.000100	0.530477	0.000100	0.532766	0.000100	0.535897	0.000100	0.538249	0.000100	-15.062758
PF14244	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14248	7059	833	0	5	0.134580	0.393341	14.256473	3.351706	0.515865	0.000100	0.521665	0.000100	0.523044	0.000100	0.524048	0.000100	0.524720	0.000100	-11.300703
PF14249	7059	226	0	3	0.033008	0.184891	38.787757	5.891426	0.538824	0.000100	0.539722	0.000100	0.539919	0.000100	0.540051	0.000100	0.540135	0.000100	-44.292672
PF14252	7059	637	0	11	0.133305	0.554644	93.493053	7.832534	0.504722	0.000100	0.525067	0.000100	0.527615	0.000100	0.531116	0.000100	0.533350	0.000100	-13.141147
PF14260	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14269	7059	420	0	4	0.065590	0.274173	27.822800	4.760597	0.535031	0.000100	0.538180	0.000100	0.538923	0.000100	0.539445	0.000100	0.539789	0.000100	-22.925983
PF14273	7059	350	0	57	0.147046	1.156500	906.802387	23.237466	0.501003	0.000100	0.531071	0.000100	0.530751	0.000100	0.536677	0.000100	0.540746	0.000100	-17.518037
PF14279	7059	3348	0	29	0.634792	0.918903	149.912084	6.721841	0.280856	0.000100	0.336503	0.000100	0.342627	0.000100	0.349949	0.000100	0.349252	0.000100	-1.011276
PF14288	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14290	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14291	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14295	7059	134	0	2	0.019691	0.143945	61.684784	7.614117	0.535418	0.000100	0.536003	0.000100	0.536163	0.000100	0.536263	0.000100	0.536330	0.000100	-74.376469
PF14299	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14303	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14304	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14306	7059	1821	0	3	0.285451	0.511909	2.251108	1.650285	0.453466	0.000100	0.460311	0.000100	0.462179	0.000100	0.463439	0.000100	0.464279	0.000100	-4.611233
PF14307	7059	571	0	5	0.095481	0.350994	29.885067	4.654533	0.526304	0.000100	0.532629	0.000100	0.533975	0.000100	0.535038	0.000100	0.535740	0.000100	-16.231412
PF14308	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF14309	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14310	7059	3496	0	18	1.299618	2.111944	9.560865	2.702097	0.271236	0.000100	0.305015	0.000100	0.310531	0.000100	0.328917	0.000100	0.331097	0.000100	-0.884436
PF14311	7059	130	0	4	0.020683	0.160119	117.036812	9.410712	0.532969	0.000100	0.535046	0.000100	0.535501	0.000100	0.535835	0.000100	0.536054	0.000100	-73.304869
PF14312	7059	453	0	18	0.118430	0.640843	197.753865	11.180045	0.509130	0.000100	0.530395	0.000100	0.532339	0.000100	0.536382	0.000100	0.539107	0.000100	-16.571024
PF14324	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14327	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14328	7059	415	0	4	0.059640	0.242727	23.618896	4.310043	0.538249	0.000100	0.539508	0.000100	0.539673	0.000100	0.539806	0.000100	0.539880	0.000100	-24.369008
PF14329	7059	1122	0	8	0.226094	0.620876	22.765017	4.001602	0.483173	0.000100	0.500423	0.000100	0.503604	0.000100	0.506894	0.000100	0.509160	0.000100	-7.289930
PF14330	7059	358	0	5	0.053690	0.244112	51.405625	5.708197	0.536320	0.000100	0.539571	0.000100	0.540056	0.000100	0.540445	0.000100	0.540675	0.000100	-27.604374
PF14336	7059	264	0	4	0.040941	0.223042	72.797803	7.116292	0.535415	0.000100	0.539244	0.000100	0.539890	0.000100	0.540410	0.000100	0.540724	0.000100	-36.789803
PF14342	7059	810	0	4	0.130613	0.390345	15.533343	3.512766	0.516284	0.000100	0.522629	0.000100	0.524062	0.000100	0.525129	0.000100	0.525831	0.000100	-11.659616
PF14347	7059	781	0	3	0.130755	0.407173	17.333719	3.786084	0.515296	0.000100	0.523084	0.000100	0.524879	0.000100	0.526273	0.000100	0.527198	0.000100	-11.861368
PF14360	7059	123	0	2	0.017991	0.137116	66.091196	7.902002	0.534768	0.000100	0.535266	0.000100	0.535401	0.000100	0.535485	0.000100	0.535541	0.000100	-81.250971
PF14363	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14364	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14365	7059	10	0	2	0.001700	0.047579	1098.282806	31.459813	0.512833	0.000100	0.513285	0.000100	0.513432	0.000100	0.513532	0.000100	0.513605	0.000100	-90.526417
PF14368	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14369	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14370	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14372	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF14374	7059	2	0	1	0.000283	0.016830	3524.500283	59.384344	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	-110.420068
PF14377	7059	3	0	1	0.000425	0.020611	2348.000425	48.476803	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	-110.420068
PF14378	7059	1528	0	7	0.390140	0.937904	11.067115	3.152322	0.444812	0.000100	0.468757	0.000100	0.473396	0.000100	0.479373	0.000100	0.483885	0.000100	-4.354530
PF14379	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14380	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14381	7059	6	0	1	0.000850	0.029142	1171.500851	34.256399	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	-110.420068
PF14382	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14383	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14388	7059	89	0	3	0.013741	0.126895	133.861528	10.558631	0.530506	0.000100	0.531735	0.000100	0.532033	0.000100	0.532239	0.000100	0.532374	0.000100	-81.777351
PF14389	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14392	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14396	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14397	7059	1166	0	6	0.187562	0.462455	14.698159	3.139647	0.492284	0.000100	0.502207	0.000100	0.504107	0.000100	0.505624	0.000100	0.506583	0.000100	-7.988028
PF14413	7059	191	0	2	0.027199	0.163532	33.705832	5.910157	0.538987	0.000100	0.539100	0.000100	0.539130	0.000100	0.539148	0.000100	0.539160	0.000100	-53.156492
PF14416	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14418	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14420	7059	2	0	1	0.000283	0.016830	3524.500283	59.384344	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	-110.420068
PF14421	7059	4	0	1	0.000567	0.023798	1759.750567	41.973212	0.508931	0.000100	0.508931	0.000100	0.508931	0.000100	0.508931	0.000100	0.508931	0.000100	-110.420068
PF14429	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14432	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF14437	7059	6321	0	4	0.949143	0.399876	4.353189	-0.199084	0.446051	0.000100	0.480094	0.000100	0.494856	0.000100	0.508347	0.000100	0.434916	0.000100	1.279695
PF14438	7059	4	0	1	0.000567	0.023798	1759.750567	41.973212	0.508931	0.000100	0.508931	0.000100	0.508931	0.000100	0.508931	0.000100	0.508931	0.000100	-110.420068
PF14441	7059	27	0	2	0.004108	0.068250	364.784456	18.089289	0.520173	0.000100	0.520615	0.000100	0.520742	0.000100	0.520823	0.000100	0.520878	0.000100	-90.526417
PF14443	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14444	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14447	7059	116	0	1	0.016433	0.127133	55.870156	7.607244	0.534986	0.000100	0.534986	0.000100	0.534986	0.000100	0.534986	0.000100	0.534986	0.000100	-87.792968
PF14464	7059	2571	0	8	0.439014	0.663809	6.635935	1.900965	0.381577	0.000100	0.401314	0.000100	0.405492	0.000100	0.408920	0.000100	0.410530	0.000100	-2.251283
PF14465	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14469	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14473	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14474	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14475	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14476	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14477	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14478	7059	399	0	8	0.087264	0.419162	79.428511	7.291564	0.525930	0.000100	0.535647	0.000100	0.537154	0.000100	0.538915	0.000100	0.540151	0.000100	-19.900773
PF14479	7059	3	0	1	0.000425	0.020611	2348.000425	48.476803	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	-110.420068
PF14484	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14489	7059	3803	0	3	0.548378	0.516923	-1.454316	0.024430	0.347580	0.000100	0.354353	0.000100	0.356691	0.000100	0.358598	0.000100	0.352510	0.000100	0.348342
PF14490	7059	2319	0	4	0.399915	0.632505	2.274286	1.553776	0.407864	0.000100	0.421098	0.000100	0.424723	0.000100	0.427425	0.000100	0.429009	0.000100	-2.824595
PF14492	7059	6996	0	5	1.717807	0.818911	0.571223	0.876595	0.273420	0.000100	0.281933	0.000100	0.269409	0.000100	0.248226	0.000100	0.281309	0.000100	-0.196253
PF14493	7059	1854	0	4	0.311801	0.561140	2.017508	1.667555	0.448120	0.000100	0.456395	0.000100	0.458968	0.000100	0.460748	0.000100	0.461989	0.000100	-4.269715
PF14494	7059	143	0	4	0.027058	0.212858	129.215798	10.266037	0.530314	0.000100	0.534521	0.000100	0.535478	0.000100	0.536321	0.000100	0.536907	0.000100	-60.590078
PF14497	7059	1593	0	6	0.314492	0.659670	6.655049	2.405374	0.457546	0.000100	0.471093	0.000100	0.474518	0.000100	0.477484	0.000100	0.479639	0.000100	-4.777403
PF14498	7059	1116	0	13	0.334892	0.979049	26.001221	4.318315	0.475741	0.000100	0.497771	0.000100	0.500607	0.000100	0.505617	0.000100	0.509502	0.000100	-5.806298
PF14500	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14510	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14512	7059	231	0	4	0.045616	0.270710	54.303761	6.930354	0.534177	0.000100	0.537758	0.000100	0.538778	0.000100	0.539611	0.000100	0.540238	0.000100	-36.122456
PF14513	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14518	7059	2317	0	9	0.508146	0.948025	11.680025	2.899532	0.375776	0.000100	0.410803	0.000100	0.416939	0.000100	0.424299	0.000100	0.428643	0.000100	-2.485252
PF14519	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF14520	7059	7039	0	10	3.158804	1.134963	0.765568	0.419248	0.190852	0.000100	0.212121	0.000100	0.195544	0.000100	0.210717	0.000100	0.177916	0.000100	0.596228
PF14521	7059	244	0	6	0.050574	0.304135	82.314785	7.971559	0.531464	0.000100	0.537229	0.000100	0.538441	0.000100	0.539619	0.000100	0.540468	0.000100	-33.507508
PF14523	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14526	7059	1575	0	15	0.436039	1.030067	14.977077	3.229412	0.440836	0.000100	0.465109	0.000100	0.469646	0.000100	0.475890	0.000100	0.480750	0.000100	-3.974200
PF14529	7059	6	0	1	0.000850	0.029142	1171.500851	34.256399	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	-110.420068
PF14531	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14532	7059	1064	0	4	0.209378	0.557825	10.502571	3.092739	0.495559	0.000100	0.505828	0.000100	0.508511	0.000100	0.510801	0.000100	0.512486	0.000100	-7.754094
PF14533	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14534	7059	3774	0	17	1.203712	1.708833	7.612598	2.281181	0.263550	0.000100	0.286838	0.000100	0.294632	0.000100	0.310653	0.000100	0.307999	0.000100	-0.729617
PF14538	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14539	7059	2649	0	6	0.517354	0.765141	2.910463	1.544079	0.375248	0.000100	0.393648	0.000100	0.398460	0.000100	0.402533	0.000100	0.404143	0.000100	-1.963671
PF14541	7059	2	0	1	0.000283	0.016830	3524.500283	59.384344	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	-110.420068
PF14542	7059	3895	0	6	0.778297	0.897182	2.431548	1.385121	0.255369	0.000100	0.291911	0.000100	0.300601	0.000100	0.312387	0.000100	0.302380	0.000100	-0.565325
PF14543	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14545	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14547	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14551	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14552	7059	1522	0	6	0.261652	0.548760	7.399095	2.389981	0.467626	0.000100	0.478304	0.000100	0.480926	0.000100	0.482943	0.000100	0.484330	0.000100	-5.560153
PF14554	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14555	7059	13	0	1	0.001842	0.042875	538.001845	23.237940	0.515288	0.000100	0.515288	0.000100	0.515288	0.000100	0.515288	0.000100	0.515288	0.000100	-110.420068
PF14558	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14559	7059	6063	0	32	3.536195	3.631907	15.171776	3.014977	0.165133	0.000100	0.111965	0.000100	0.112835	0.000100	0.179582	0.000100	0.104099	0.000100	0.058181
PF14560	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14561	7059	3744	0	3	0.566653	0.564998	-0.703487	0.368338	0.311649	0.000100	0.331590	0.000100	0.339909	0.000100	0.346866	0.000100	0.333348	0.000100	-0.110906
PF14564	7059	5	0	2	0.000850	0.033654	2201.250777	44.524052	0.509366	0.000100	0.509685	0.000100	0.509789	0.000100	0.509859	0.000100	0.509911	0.000100	-90.526417
PF14565	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14566	7059	88	0	2	0.012750	0.114690	89.429010	9.243266	0.531788	0.000100	0.532094	0.000100	0.532176	0.000100	0.532226	0.000100	0.532260	0.000100	-90.526417
PF14569	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14570	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14571	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14572	7059	6951	0	4	1.176087	0.440563	2.976555	1.472227	0.472692	0.000100	0.453611	0.000100	0.433237	0.000100	0.404262	0.000100	0.447467	0.000100	-0.209763
PF14573	7059	2	0	1	0.000283	0.016830	3524.500283	59.384344	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	-110.420068
PF14575	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14576	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14577	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14578	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14580	7059	11	0	1	0.001558	0.039444	636.728833	25.273085	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	-110.420068
PF14586	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14587	7059	551	0	5	0.100439	0.382317	26.516131	4.671963	0.525550	0.000100	0.532389	0.000100	0.534069	0.000100	0.535438	0.000100	0.536400	0.000100	-15.979892
PF14588	7059	3539	0	7	0.664825	0.814845	4.118007	1.570156	0.291357	0.000100	0.322893	0.000100	0.329920	0.000100	0.336224	0.000100	0.333497	0.000100	-0.808515
PF14592	7059	570	0	9	0.119139	0.476506	50.260680	5.873932	0.517961	0.000100	0.529728	0.000100	0.531882	0.000100	0.534172	0.000100	0.535774	0.000100	-14.390906
PF14593	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14596	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14598	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF14599	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14602	7059	6687	0	8	2.102422	1.152425	0.701283	0.601522	0.208165	0.000100	0.222072	0.000100	0.217884	0.000100	0.245075	0.000100	0.184247	0.000100	0.495325
PF14603	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14604	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF14605	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14608	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14610	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14611	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF14612	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
